,eef_x,eef_y,eef_z,object_x,object_y,object_z,diff_x,diff_y,diff_z,diff_obj_x,diff_obj_y,diff_obj_z,sum_x,sum_y,sum_z
0,1.24007080023298,-0.5458235662179817,1.3026960480628402,1.396445131561287,-0.27417015447930815,1.444039759295699,0.1563743313283068,0.2716534117386735,0.14134371123285883,0.0,0.0,0.0,0.0,0.0,0.0
1,1.2416233161309815,-0.5464075379663909,1.3022557825167227,1.396443445199467,-0.27421582860511934,1.444032843544025,0.1548201290684854,0.2721917093612715,0.14177706102730236,-1.6863618199636221e-06,-4.567412581119035e-05,-6.91575167399705e-06,1.6863618199636221e-06,4.567412581119035e-05,6.91575167399705e-06
2,1.241715493558963,-0.5462299799283883,1.3022624416911102,1.396423430687862,-0.2742128470186799,1.4440284580907645,0.15470793712889908,0.2720171329097084,0.14176601639965436,-2.0014511604937724e-05,2.9815864394655556e-06,-4.385453260535854e-06,2.1700873424901346e-05,4.86557122506559e-05,1.1301204934532905e-05
3,1.2417841318766858,-0.5461126628225207,1.302226766868743,1.3964331655546405,-0.2741873563839347,1.4440280089017108,0.15464903367795468,0.271925306438586,0.14180124203296773,9.7348667784658e-06,2.5490634745162222e-05,-4.4918905373059204e-07,3.1435740203367146e-05,7.414634699581812e-05,1.1750393988263497e-05
4,1.2421951214057283,-0.5460719073149733,1.3022333280186262,1.3964285969835906,-0.2742045727190962,1.444030264122391,0.15423347557786227,0.27186733459587714,0.14179693610376476,-4.568571049912151e-06,-1.7216335161496232e-05,2.2552206802028962e-06,3.60043112532793e-05,9.136268215731436e-05,1.4005614668466393e-05
5,1.2428720489410483,-0.5460350639668416,1.3023009738891123,1.3964530547589364,-0.2741995241968909,1.4440321071850006,0.15358100581788814,0.27183553976995073,0.14173113329588838,2.4457775345876342e-05,5.04852220528651e-06,1.8430626096410663e-06,6.046208659915564e-05,9.641120436260087e-05,1.584867727810746e-05
6,1.243571284777941,-0.5460368977275346,1.3025932978278942,1.3964423892299325,-0.27419685279073414,1.4440546196887296,0.15287110445199148,0.2718400449368005,0.14146132186083538,-1.0665529003972551e-05,2.671406156784517e-06,2.2512503728977507e-05,7.112761560312819e-05,9.908261051938538e-05,3.8361181007084966e-05
7,1.2446516110156256,-0.546155294634696,1.304429088231482,1.39644979546049,-0.2741969479934708,1.4440450678902723,0.15179818444486437,0.27195834664122526,0.13961597965879036,7.406230557505111e-06,-9.52027366385444e-08,-9.551798457296812e-06,7.85338461606333e-05,9.917781325602393e-05,4.791297946438178e-05
8,1.245737895701166,-0.5464681266792956,1.3074800698168707,1.3964337166498486,-0.2742399918369836,1.4440344146111732,0.1506958209486826,0.27222813484231195,0.1365543447943025,-1.6078810641362296e-05,-4.304384351283552e-05,-1.0653279099104296e-05,9.46126568019956e-05,0.00014222165676885945,5.856625856348607e-05
9,1.246903343205638,-0.5468935032139549,1.3118230598640488,1.3964502216187464,-0.2742063212135327,1.444033206859247,0.14954687841310843,0.2726871820004222,0.13221014699519817,1.6504968897823602e-05,3.367062345088767e-05,-1.2077519262465586e-06,0.0001111176256998192,0.00017589228021974712,5.977401048973263e-05
